Id,MasterName,ReportGroup,Status,MajorGroup,FamilyGroup,RecipeLink,MenuItemName,ObjectNumber,HierarchyId,LP_DontPrintWhenNOPrefix,LP_PrintQuantityAlways,LP_FlavourItem,LP_DoNotPrintWhenDisplayInDefaultState,LP_SugarCaneItem,LP_PrintInDefaultState
9635,95560,47,"00000000	",8800,88001,,10350-REAL SIMPLE,900002454,42,,,,,,
9636,95562,47,"00000000	",8800,88001,,10360-ESSENCE,900002455,42,,,,,,
9637,95564,47,"00000000	",8800,88001,,10360-ESSENCE,900002456,42,,,,,,
9638,95566,47,"00000000	",8800,88001,,10368-MEREDITH MPP - LIFE,900002457,42,,,,,,
9639,95568,47,"00000000	",8800,88001,,10387-MEREDITH MPP - TIME,900002458,42,,,,,,
9640,95570,47,"00000000	",8800,88001,,10388-LIFE QUEEN ELIZABETH 2,900002459,42,,,,,,
9641,95572,47,"00000000	",8800,88001,,10389-LIFE TIGERS,900002460,42,,,,,,
9642,95574,47,"00000000	",8800,88001,,10400-SOUTHERN LIVING,900002461,42,,,,,,
9643,95576,47,"00000000	",8800,88001,,10400-SOUTHERN LIVING,900002462,42,,,,,,
9644,95578,47,"00000000	",8800,88001,,10429-CHRISTMAS AT HOME,900002463,42,,,,,,
9645,95580,47,"00000000	",8800,88001,,10437-MEREDITH MPP,900002464,42,,,,,,
9646,95582,47,"00000000	",8800,88001,,10456-HIGHLIGHTS HIDDEN P,900002465,42,,,,,,
9647,95584,47,"00000000	",8800,88001,,10461-MEREDITH MPP COASTAL LIVING,900002466,42,,,,,,
9648,95586,47,"00000000	",8800,88001,,10486-FOOD & WINE,900002467,42,,,,,,
9649,95588,47,"00000000	",8800,88001,,10486-FOOD & WINE,900002468,42,,,,,,
9650,95590,47,"00000000	",8800,88001,,10503-PEOPLE ROYAL WEDDING,900002469,42,,,,,,
9651,95592,47,"00000000	",8800,88001,,10506-PEOPLE: CELEBRATE THE 80S,900002470,42,,,,,,
9652,95594,47,"00000000	",8800,88001,,10509-PEOPLE: TITANIC,900002471,42,,,,,,
9653,95596,47,"00000000	",8800,88001,,10516-STORY OF AMERICA,900002472,42,,,,,,
9654,95598,47,"00000000	",8800,88001,,10525-MAD SPOOFS STAR WARS,900002473,42,,,,,,
9655,95600,47,"00000000	",8800,88001,,10528-MEREDITH LIFE,900002474,42,,,,,,
9656,95602,47,"00000000	",8800,88001,,10535-MEREDITH SIM TIME,900002475,42,,,,,,
9657,95604,47,"00000000	",8800,88001,,10537-DOTDASH MEREDITH M,900002476,42,,,,,,
9658,95606,47,"00000000	",8800,88001,,10538-DOTDASH MPP TIME,900002477,42,,,,,,
9659,95608,47,"00000000	",8800,88001,,10539-COLOR CREATIVES HAPPY EASTER,900002478,42,,,,,,
9660,95610,47,"00000000	",8800,88001,,10542-TIME SPECIAL,900002479,42,,,,,,
9661,95612,47,"00000000	",8800,88001,,10546-TIME SPECIAL,900002480,42,,,,,,
9662,95614,47,"00000000	",8800,88001,,10547-DOTDASH MPP TIME 1,900002481,42,,,,,,
9663,95616,47,"00000000	",8800,88001,,10548-MEREDITH SIM TIME,900002482,42,,,,,,
9664,95618,47,"00000000	",8800,88001,,10553-MEREDITH MPP - EW C,900002483,42,,,,,,
9665,95620,47,"00000000	",8800,88001,,10555-LIFE POPE LEO XIV,900002484,42,,,,,,
9666,95622,47,"00000000	",8800,88001,,10556-COLOR DOG DAYS!,900002485,42,,,,,,
9667,95624,47,"00000000	",8800,88001,,10559-MEREDITH MPP,900002486,42,,,,,,
9668,95626,47,"00000000	",8800,88001,,10566-DOTDASH MPP,900002487,42,,,,,,
9669,95628,47,"00000000	",8800,88001,,10568-CATS WITH HATS COLOR,900002488,42,,,,,,
9670,95630,47,"00000000	",8800,88001,,10580-REAL SIMPLE SPECIAL,900002489,42,,,,,,
9671,95632,47,"00000000	",8800,88001,,10581-DOTDASH MPP TIME,900002490,42,,,,,,
9672,95634,47,"00000000	",8800,88001,,10585-MEREDITH REAL SIMPLE,900002491,42,,,,,,
9673,95636,47,"00000000	",8800,88001,,10591-ROLLING STONE SPECIAL,900002492,42,,,,,,
9674,95638,47,"00000000	",8800,88001,,10592-KOBE BRYANT LA TIME,900002493,42,,,,,,
9675,95640,47,"00000000	",8800,88001,,10594-MEREDITH MPP - NAT,900002494,42,,,,,,
9676,95642,47,"00000000	",8800,88001,,10596-THE NEW YORK TIMES AI,900002495,42,,,,,,
9677,95644,47,"00000000	",8800,88001,,10605-MEREDITH MPP PEOPLE,900002496,42,,,,,,
9678,95646,47,"00000000	",8800,88001,,10606-COCKTAILS & MOCKTAILS,900002497,42,,,,,,
9679,95648,47,"00000000	",8800,88001,,10609-PEOPLE TAYLOR SWIFT,900002498,42,,,,,,
9680,95650,47,"00000000	",8800,88001,,10614-LIFE SPECIAL,900002499,42,,,,,,
9681,95652,47,"00000000	",8800,88001,,10615-MEREDITH LIFE,900002500,42,,,,,,
9682,95654,47,"00000000	",8800,88001,,10620-MEREDITH SIM TIME,900002501,42,,,,,,
10262,96463,47,"00000000	",8800,88001,,10628-LIFE GEORGE LUCAS,900002502,42,,,,,,
10263,96465,47,"00000000	",8800,88001,,10629-PEOPLE SPECIAL,900002503,42,,,,,,
10264,96467,47,"00000000	",8800,88001,,10634-PEOPLE: GREASE,900002504,42,,,,,,
10265,96469,47,"00000000	",8800,88001,,10639-PEOPLE SPECIAL,900002505,42,,,,,,
10266,96471,47,"00000000	",8800,88001,,10660-MAGIC OF HARRY POTTR,900002506,42,,,,,,
10267,96473,47,"00000000	",8800,88001,,10666-MEREDITH,900002507,42,,,,,,
10268,96475,47,"00000000	",8800,88001,,10667-MEREDITH MPP,900002508,42,,,,,,
10269,96477,47,"00000000	",8800,88001,,10669-TIME: BEER,900002509,42,,,,,,
10270,96479,47,"00000000	",8800,88001,,10672-ROLLING STONE,900002510,42,,,,,,
10271,96481,47,"00000000	",8800,88001,,10677-TIME INC: THE SCIENCE OF STRESS,900002511,42,,,,,,
10272,96483,47,"00000000	",8800,88001,,10678-PEOPLE SPECIAL,900002512,42,,,,,,
10273,96485,47,"00000000	",8800,88001,,10699-LIFE SPECIAL,900002513,42,,,,,,
10274,96487,47,"00000000	",8800,88001,,10852-GOLF MAGAZINE,900002514,42,,,,,,
10275,96489,47,"00000000	",8800,88001,,10852-GOLF MAGAZINE,900002515,42,,,,,,
10276,96491,47,"00000000	",8800,88001,,10852-GOLF MAGAZINE,900002516,42,,,,,,
10277,96493,47,"00000000	",8800,88001,,10852-GOLF MAGAZINE,900002517,42,,,,,,
10278,96495,47,"00000000	",8800,88001,,14060-BETTER HOMES & GARD,900002518,42,,,,,,
10279,96497,47,"00000000	",8800,88001,,14060-BETTER HOMES & GARD,900002519,42,,,,,,
10280,96499,47,"00000000	",8800,88001,,14260-MAGNOLIA JOURNAL,900002520,42,,,,,,
10281,96501,47,"00000000	",8800,88001,,14261-LIFE SPECIAL,900002521,42,,,,,,
10282,96503,47,"00000000	",8800,88001,,14413-MEREDITH MPP FOOD,900002522,42,,,,,,
10283,96505,47,"00000000	",8800,88001,,16241-A360 MEDIA SIP,900002523,42,,,,,,
10284,96507,47,"00000000	",8800,88001,,16247-A360MEDIA SIP,900002524,42,,,,,,
10285,96509,47,"00000000	",8800,88001,,16248-A360 SPECIAL,900002525,42,,,,,,
10286,96511,47,"00000000	",8800,88001,,16334-A360MEDIA SIP,900002526,42,,,,,,
10287,96513,47,"00000000	",8800,88001,,16339-A360 MEDIA SIP,900002527,42,,,,,,
10288,96515,47,"00000000	",8800,88001,,16342-A360MEDIA SIP,900002528,42,,,,,,
10289,96517,47,"00000000	",8800,88001,,16361-A360MEDIA SIP,900002529,42,,,,,,
10290,96519,47,"00000000	",8800,88001,,16362-A360MEDIA SIP,900002530,42,,,,,,
10291,96521,47,"00000000	",8800,88001,,16363-A360 MEDIA SIP,900002531,42,,,,,,
10292,96523,47,"00000000	",8800,88001,,16365-A360MEDIA SIP,900002532,42,,,,,,
10293,96525,47,"00000000	",8800,88001,,16367-A360 SPECIALS B,900002533,42,,,,,,
10294,96527,47,"00000000	",8800,88001,,16368-A360MEDIA SIP,900002534,42,,,,,,
10295,96529,47,"00000000	",8800,88001,,16375-A360 MEDIA SIP,900002535,42,,,,,,
10296,96531,47,"00000000	",8800,88001,,16376-A360MEDIA SIP,900002536,42,,,,,,
10297,96533,47,"00000000	",8800,88001,,16378-A360MEDIA SIP AF,900002537,42,,,,,,
10298,96535,47,"00000000	",8800,88001,,17748-MINNESOTA MONTHLY,900002538,42,,,,,,
10299,96537,47,"00000000	",8800,88001,,18450-TEXAS MONTHLY,900002539,42,,,,,,
10300,96539,47,"00000000	",8800,88001,,18450-TEXAS MONTHLY,900002540,42,,,,,,
10301,96541,47,"00000000	",8800,88001,,18450-TEXAS MONTHLY,900002541,42,,,,,,
10302,96543,47,"00000000	",8800,88001,,26636-THE LOCAL PALATE,900002542,42,,,,,,
10303,96545,47,"00000000	",8800,88001,,28448-HOUSE & HOME,900002543,42,,,,,,
10304,96547,47,"00000000	",8800,88001,,29647-DWELL,900002544,42,,,,,,
10305,96549,47,"00000000	",8800,88001,,29647-DWELL,900002545,42,,,,,,
10306,96551,47,"00000000	",8800,88001,,29736-FOREIGN AFFAIRS,900002546,42,,,,,,
10307,96553,47,"00000000	",8800,88001,,29812-THE ECONOMIST,900002547,42,,,,,,
10308,96555,47,"00000000	",8800,88001,,29812-THE ECONOMIST,900002548,42,,,,,,
10309,96557,47,"00000000	",8800,88001,,34277-MINNESOTA BRIDE,900002549,42,,,,,,
10310,96559,47,"00000000	",8800,88001,,34807-HOT ROD,900002550,42,,,,,,
10311,96561,47,"00000000	",8800,88001,,34809-MOTOR TREND,900002551,42,,,,,,
10312,96563,47,"00000000	",8800,88001,,34914-SLAM,900002552,42,,,,,,
10313,96565,47,"00000000	",8800,88001,,36076-TRAVEL & LEISURE,900002553,42,,,,,,
10314,96567,47,"00000000	",8800,88001,,36076-TRAVEL & LEISURE,900002554,42,,,,,,
10315,96569,47,"00000000	",8800,88001,,38529-SCIENTIFIC AMERICAN,900002555,42,,,,,,
10316,96571,47,"00000000	",8800,88001,,38529-SCIENTIFIC AMERICAN,900002556,42,,,,,,
10317,96573,47,"00000000	",8800,88001,,38529-SCIENTIFIC AMERICAN,900002557,42,,,,,,
10318,96575,47,"00000000	",8800,88001,,38531-SCIENTIFIC AMERICAN,900002558,42,,,,,,
10319,96577,47,"00000000	",8800,88001,,38531-SCIENTIFIC AMERICAN,900002559,42,,,,,,
10320,96579,47,"00000000	",8800,88001,,39034-OUTSIDE MAGAZINE,900002560,42,,,,,,
10321,96581,47,"00000000	",8800,88001,,39978-WOMEN'S HEALTH SPEC,900002561,42,,,,,,
10322,96583,47,"00000000	",8800,88001,,39978-WOMEN'S HEALTH SPEC,900002562,42,,,,,,
10323,96585,47,"00000000	",8800,88001,,39979-WOMEN'S HEALTH,900002563,42,,,,,,
10324,96587,47,"00000000	",8800,88001,,39979-WOMEN'S HEALTH,900002564,42,,,,,,
10325,96589,47,"00000000	",8800,88001,,39981-HEARST BOOKAZINE E,900002565,42,,,,,,
10326,96591,47,"00000000	",8800,88001,,39981-HEARST BOOKAZINE E,900002566,42,,,,,,
10327,96593,47,"00000000	",8800,88001,,39985-HEARST BOOKAZINE J,900002567,42,,,,,,
10328,96595,47,"00000000	",8800,88001,,39985-RODALE SIP 2,900002568,42,,,,,,
10329,96597,47,"00000000	",8800,88001,,39986-RUNNER'S WORLD,900002569,42,,,,,,
10330,96599,47,"00000000	",8800,88001,,39986-RUNNERS WORLD,900002570,42,,,,,,
10331,96601,47,"00000000	",8800,88001,,39987-PREVENTION,900002571,42,,,,,,
10332,96603,47,"00000000	",8800,88001,,39987-PREVENTION,900002572,42,,,,,,
10333,96605,47,"00000000	",8800,88001,,39987-PREVENTION,900002573,42,,,,,,
10334,96607,47,"00000000	",8800,88001,,39988-BICYCLING,900002574,42,,,,,,
10335,96609,47,"00000000	",8800,88001,,39989-MEN'S HEALTH,900002575,42,,,,,,
10336,96611,47,"00000000	",8800,88001,,39989-MEN'S HEALTH,900002576,42,,,,,,
10337,96613,47,"00000000	",8800,88001,,39990-MEN'S HEALTH,900002577,42,,,,,,
10338,96615,47,"00000000	",8800,88001,,40008-SPIN MAGAZINE,900002578,42,,,,,,
10339,96617,47,"00000000	",8800,88001,,40008-SPIN MAGAZINE,900002579,42,,,,,,
10340,96619,47,"00000000	",8800,88001,,40044-SUCCESS,900002580,42,,,,,,
10341,96621,47,"00000000	",8800,88001,,40092-HEARST BOOKAZINE 1,900002581,42,,,,,,
10342,96623,47,"00000000	",8800,88001,,40094-HEARST BOOKAZINE B,900002582,42,,,,,,
10343,96625,47,"00000000	",8800,88001,,40094-HEARST BOOKAZINE B,900002583,42,,,,,,
10344,96627,47,"00000000	",8800,88001,,40095-HEARST BOOKAZINE C,900002584,42,,,,,,
10345,96629,47,"00000000	",8800,88001,,40096-HEARST BOOKAZINE 9,900002585,42,,,,,,
10346,96631,47,"00000000	",8800,88001,,40096-HEARST BOOKAZINE 9,900002586,42,,,,,,
10347,96633,47,"00000000	",8800,88001,,40097-HEARST BOOKAZINE 1,900002587,42,,,,,,
10348,96635,47,"00000000	",8800,88001,,40098-HEARST BOOKAZINE 1,900002588,42,,,,,,
10349,96637,47,"00000000	",8800,88001,,40098-HEARST BOOKAZINE 1,900002589,42,,,,,,
10350,96639,47,"00000000	",8800,88001,,40099-HEARST BOOKAZINE 1,900002590,42,,,,,,
10351,96641,47,"00000000	",8800,88001,,40099-HEARST BOOKAZINE 1,900002591,42,,,,,,
10352,96643,47,"00000000	",8800,88001,,40100-HEARST BOOKAZINE 1,900002592,42,,,,,,
10353,96645,47,"00000000	",8800,88001,,40100-HEARST BOOKAZINE 1,900002593,42,,,,,,
10354,96647,47,"00000000	",8800,88001,,40101-HEARST BOOKAZINE 1,900002594,42,,,,,,
10355,96649,47,"00000000	",8800,88001,,40101-HEARST BOOKAZINE 1,900002595,42,,,,,,
10356,96651,47,"00000000	",8800,88001,,40104-HEARST BOOKAZINE U,900002596,42,,,,,,
10357,96653,47,"00000000	",8800,88001,,40143-SPORTS ILL COMM B,900002597,42,,,,,,
10358,96655,47,"00000000	",8800,88001,,40146-SPORTS ILLUST SIP,900002598,42,,,,,,
10359,96657,47,"00000000	",8800,88001,,40148-SI FOR KIDS,900002599,42,,,,,,
10360,96659,47,"00000000	",8800,88001,,40148-SI FOR KIDS,900002600,42,,,,,,
10361,96661,47,"00000000	",8800,88001,,40302-NEWBEAUTY TEXAS,900002601,42,,,,,,
10362,96663,47,"00000000	",8800,88001,,40412-BIG BOOK OF PEANUTS,900002602,42,,,,,,
10363,96665,47,"00000000	",8800,88001,,40504-SPONGEBOB SQUAREPANTS WORD SEEK,900002603,42,,,,,,
10364,96667,47,"00000000	",8800,88001,,40504-SPONGEBOB SQUAREPANTS WORD SEEK,900002604,42,,,,,,
10365,96669,47,"00000000	",8800,88001,,40516-HEARST BOOKAZINE M,900002605,42,,,,,,
10366,96671,47,"00000000	",8800,88001,,40518-HEARST BOOKAZINE P,900002606,42,,,,,,
10367,96673,47,"00000000	",8800,88001,,40519-HEARST BOOKAZINE Q,900002607,42,,,,,,
10368,96675,47,"00000000	",8800,88001,,40534-US WEEKLY ALT,900002608,42,,,,,,
10369,96677,47,"00000000	",8800,88001,,40617-A360MEDIA SIP,900002609,42,,,,,,
10370,96679,47,"00000000	",8800,88001,,40622-A360MEDIA SIP,900002610,42,,,,,,
10371,96681,47,"00000000	",8800,88001,,40846-GOLF DIGEST SIP,900002611,42,,,,,,
10372,96683,47,"00000000	",8800,88001,,40846-GOLF DIGEST SIP,900002612,42,,,,,,
10373,96685,47,"00000000	",8800,88001,,40915-A360MEDIA SIP,900002613,42,,,,,,
10374,96687,47,"00000000	",8800,88001,,40919-A360MEDIA SIP,900002614,42,,,,,,
10375,96689,47,"00000000	",8800,88001,,40921-A360MEDIA SIP,900002615,42,,,,,,
10376,96691,47,"00000000	",8800,88001,,40925-A360MEDIA SIP,900002616,42,,,,,,
10377,96693,47,"00000000	",8800,88001,,40927-A360MEDIA SIP,900002617,42,,,,,,
10378,96695,47,"00000000	",8800,88001,,40940-A360MEDIA SIP,900002618,42,,,,,,
10379,96697,47,"00000000	",8800,88001,,40965-A360MEDIA SIP,900002619,42,,,,,,
10380,96699,47,"00000000	",8800,88001,,40972-A360MEDIA SIP,900002620,42,,,,,,
10381,96701,47,"00000000	",8800,88001,,40974-A360MEDIA SIP,900002621,42,,,,,,
10382,96703,47,"00000000	",8800,88001,,40975-ULT CHEESE LOVERS,900002622,42,,,,,,
10383,96705,47,"00000000	",8800,88001,,44092-TIME IN MEMORIAM,900002623,42,,,,,,
10384,96707,47,"00000000	",8800,88001,,44093-TIME SPECIAL,900002624,42,,,,,,
10385,96709,47,"00000000	",8800,88001,,47543-DUPONT REGISTRY,900002625,42,,,,,,
10386,96711,47,"00000000	",8800,88001,,47543-DUPONT REGISTRY,900002626,42,,,,,,
10387,96713,47,"00000000	",8800,88001,,48041-A360MEDIA SIP,900002627,42,,,,,,
10388,96715,47,"00000000	",8800,88001,,48044-AMI SIP E,900002628,42,,,,,,
10389,96717,47,"00000000	",8800,88001,,48101-A360MEDIA SIP,900002629,42,,,,,,
10390,96719,47,"00000000	",8800,88001,,48104-A360MEDIA SIP,900002630,42,,,,,,
10391,96721,47,"00000000	",8800,88001,,48105-A360MEDIA SIP,900002631,42,,,,,,
10392,96723,47,"00000000	",8800,88001,,48191-AMI SIP,900002632,42,,,,,,
10393,96725,47,"00000000	",8800,88001,,48192-DR JEN ASHTON,900002633,42,,,,,,
10394,96727,47,"00000000	",8800,88001,,48193-A360MEDIA SIP,900002634,42,,,,,,
10395,96729,47,"00000000	",8800,88001,,48221-PEANUTS WORD SEEKS,900002635,42,,,,,,
10396,96731,47,"00000000	",8800,88001,,48221-PEANUTS WORD SEEKS,900002636,42,,,,,,
10397,96733,47,"00000000	",8800,88001,,48250-A360MEDIA SIP,900002637,42,,,,,,
10398,96735,47,"00000000	",8800,88001,,48260-JIMMY BUFFETT TRIBUTE,900002638,42,,,,,,
10399,96737,47,"00000000	",8800,88001,,48263-A360MEDIA SIP,900002639,42,,,,,,
10400,96739,47,"00000000	",8800,88001,,48268-A360MEDIA SIP,900002640,42,,,,,,
10401,96741,47,"00000000	",8800,88001,,48269-A360MEDIA SIP,900002641,42,,,,,,
10402,96743,47,"00000000	",8800,88001,,49769-PSYCHOLOGY TODAY,900002642,42,,,,,,
10403,96745,47,"00000000	",8800,88001,,62711-WASHINGTONIAN,900002643,42,,,,,,
10404,96747,47,"00000000	",8800,88001,,64522-MEMORIES WORD SEEK,900002644,42,,,,,,
10405,96749,47,"00000000	",8800,88001,,64522-MEMORIES WORD SEEK,900002645,42,,,,,,
10406,96751,47,"00000000	",8800,88001,,64632-SPLASH OF COLOR,900002646,42,,,,,,
10407,96753,47,"00000000	",8800,88001,,64747-STAR,900002647,42,,,,,,
10408,96755,47,"00000000	",8800,88001,,64747-STAR,900002648,42,,,,,,
10409,96757,47,"00000000	",8800,88001,,64747-STAR,900002649,42,,,,,,
10410,96759,47,"00000000	",8800,88001,,64752-STAR,900002650,42,,,,,,
10411,96761,47,"00000000	",8800,88001,,64752-STAR,900002651,42,,,,,,
10412,96763,47,"00000000	",8800,88001,,64752-STAR,900002652,42,,,,,,
10413,96765,47,"00000000	",8800,88001,,64752-STAR,900002653,42,,,,,,
10414,96767,47,"00000000	",8800,88001,,64752-STAR,900002654,42,,,,,,
10415,96769,47,"00000000	",8800,88001,,64761-GOOD TIME SUDOKU,900002655,42,,,,,,
10416,96771,47,"00000000	",8800,88001,,64761-GOOD TIME SUDOKU,900002656,42,,,,,,
10417,96773,47,"00000000	",8800,88001,,64761-GOOD TIME SUDOKU,900002657,42,,,,,,
10418,96775,47,"00000000	",8800,88001,,64761-GOOD TIME SUDOKU,900002658,42,,,,,,
10419,96777,47,"00000000	",8800,88001,,64803-HARVARD BUSINESS REVIEW,900002659,42,,,,,,
10420,96779,47,"00000000	",8800,88001,,64803-HARVARD BUSINESS REVIEW,900002660,42,,,,,,
10421,96781,47,"00000000	",8800,88001,,64878-PIONEER WOMAN,900002661,42,,,,,,
10422,96783,47,"00000000	",8800,88001,,64878-PIONEER WOMAN,900002662,42,,,,,,
10423,96785,47,"00000000	",8800,88001,,64935-US WEEKLY,900002663,42,,,,,,
10424,96787,47,"00000000	",8800,88001,,64935-US WEEKLY,900002664,42,,,,,,
10425,96789,47,"00000000	",8800,88001,,64956-IN TOUCH,900002665,42,,,,,,
10426,96791,47,"00000000	",8800,88001,,64956-IN TOUCH,900002666,42,,,,,,
10427,96793,47,"00000000	",8800,88001,,64957-LIFE & STYLE,900002667,42,,,,,,
10428,96795,47,"00000000	",8800,88001,,64957-LIFE & STYLE,900002668,42,,,,,,
10429,96797,47,"00000000	",8800,88001,,64989-HEARST BOOKAZINE 2,900002669,42,,,,,,
10430,96799,47,"00000000	",8800,88001,,64990-HEARST BOOKAZINE 3,900002670,42,,,,,,
10431,96801,47,"00000000	",8800,88001,,64991-HEARST SPECIAL,900002671,42,,,,,,
10432,96803,47,"00000000	",8800,88001,,64992-HEARST BOOKAZINE 5,900002672,42,,,,,,
10433,96805,47,"00000000	",8800,88001,,64992-HEARST BOOKAZINE 5,900002673,42,,,,,,
10434,96807,47,"00000000	",8800,88001,,64993-FOOD NETWORK MAGAZI,900002674,42,,,,,,
10435,96809,47,"00000000	",8800,88001,,64994-HGTV XMAS IDEA,900002675,42,,,,,,
10436,96811,47,"00000000	",8800,88001,,64994-MISSION TO MARS,900002676,42,,,,,,
10437,96813,47,"00000000	",8800,88001,,64995-HEARST BOOKAZINE 8,900002677,42,,,,,,
10438,96815,47,"00000000	",8800,88001,,64995-HEARST BOOKAZINE 8,900002678,42,,,,,,
10439,96817,47,"00000000	",8800,88001,,66911-MPLS STPAUL MAG,900002679,42,,,,,,
10440,96819,47,"00000000	",8800,88001,,70992-FLY FUSION,900002680,42,,,,,,
10441,96821,47,"00000000	",8800,88001,,71207-GUNS & AMMO,900002681,42,,,,,,
10442,96823,47,"00000000	",8800,88001,,71207-GUNS & AMMO,900002682,42,,,,,,
10443,96825,47,"00000000	",8800,88001,,71213-IN FISHERMAN,900002683,42,,,,,,
10444,96827,47,"00000000	",8800,88001,,71214-ICE FISHING GUIDE,900002684,42,,,,,,
10445,96829,47,"00000000	",8800,88001,,71214-ICE FISHING GUIDE,900002685,42,,,,,,
10446,96831,47,"00000000	",8800,88001,,71402-FIRST FOR WOMEN,900002686,42,,,,,,
10447,96833,47,"00000000	",8800,88001,,71402-FIRST FOR WOMEN,900002687,42,,,,,,
10448,96835,47,"00000000	",8800,88001,,71404-FIRST FOR WOMEN PRE,900002688,42,,,,,,
10449,96837,47,"00000000	",8800,88001,,71404-FIRST FOR WOMEN PRE,900002689,42,,,,,,
10450,96839,47,"00000000	",8800,88001,,71404-FIRST FOR WOMEN PRE,900002690,42,,,,,,
10451,96841,47,"00000000	",8800,88001,,71418-A360 MEDIA SIP,900002691,42,,,,,,
10452,96843,47,"00000000	",8800,88001,,71418-A360 MEDIA SIP,900002692,42,,,,,,
10453,96845,47,"00000000	",8800,88001,,71422-BAUER SIP H,900002693,42,,,,,,
10454,96847,47,"00000000	",8800,88001,,71424-BAUER SIP I,900002694,42,,,,,,
10455,96849,47,"00000000	",8800,88001,,71427-BAUER SIP L,900002695,42,,,,,,
10456,96851,47,"00000000	",8800,88001,,71428-MCCLATCHY SIP,900002696,42,,,,,,
10457,96853,47,"00000000	",8800,88001,,71429-BAUER SIP M,900002697,42,,,,,,
10458,96855,47,"00000000	",8800,88001,,71750-BAUER SIP P,900002698,42,,,,,,
10459,96857,47,"00000000	",8800,88001,,71787-WOMAN'S WORLD PREMIUM,900002699,42,,,,,,
10460,96859,47,"00000000	",8800,88001,,71787-WOMAN'S WORLD PREMIUM,900002700,42,,,,,,
10461,96861,47,"00000000	",8800,88001,,74250-BAUER SIP S,900002701,42,,,,,,
10462,96863,47,"00000000	",8800,88001,,74252-BAUER SIP U,900002702,42,,,,,,
10463,96865,47,"00000000	",8800,88001,,74254-BAUER SIP W,900002703,42,,,,,,
10464,96867,47,"00000000	",8800,88001,,74259-BAUER SIP AB,900002704,42,,,,,,
10465,96869,47,"00000000	",8800,88001,,74265-TIME SIP A,900002705,42,,,,,,
10466,96871,47,"00000000	",8800,88001,,74267-TIME SIP C,900002706,42,,,,,,
10467,96873,47,"00000000	",8800,88001,,74271-TIME SIP G,900002707,42,,,,,,
10468,96875,47,"00000000	",8800,88001,,74273-TIME SIP I,900002708,42,,,,,,
10469,96877,47,"00000000	",8800,88001,,74274-TIME SIP J,900002709,42,,,,,,
10470,96879,47,"00000000	",8800,88001,,74276-A360 MEDIA SIP,900002710,42,,,,,,
10471,96881,47,"00000000	",8800,88001,,74320-BAUER SIP AF,900002711,42,,,,,,
10472,96883,47,"00000000	",8800,88001,,74322-BAUER SIP AH,900002712,42,,,,,,
10473,96885,47,"00000000	",8800,88001,,74325-A360MEDIA SIP,900002713,42,,,,,,
10474,96887,47,"00000000	",8800,88001,,87367-PHILADELPHIA MAGAZINE,900002714,42,,,,,,
10475,96889,47,"00000000	",8800,88002,,06122-PSYCHOLOGIES INTERATIONAL,900002715,42,,,,,,
10476,96891,47,"00000000	",8800,88002,,28471-DAZED UK,900002716,42,,,,,,
10477,96893,47,"00000000	",8800,88002,,30012-LIVING ETC. UK,900002717,42,,,,,,
10478,96895,47,"00000000	",8800,88002,,30012-LIVING ETC. UK,900002718,42,,,,,,
10479,96897,47,"00000000	",8800,88002,,30030-HOMES GARDENS,900002719,42,,,,,,
10480,96899,47,"00000000	",8800,88002,,30030-HOMES GARDENS,900002720,42,,,,,,
10481,96901,47,"00000000	",8800,88002,,30037-COUNTRY HOMES INTER,900002721,42,,,,,,
10482,96903,47,"00000000	",8800,88002,,32296-CURIOUS MIND SERIES UK,900002722,42,,,,,,
10483,96905,47,"00000000	",8800,88002,,32977-WANDERLUST,900002723,42,,,,,,
10484,96907,47,"00000000	",8800,88002,,34051-WALLPAPER,900002724,42,,,,,,
10485,96909,47,"00000000	",8800,88002,,34051-WALLPAPER,900002725,42,,,,,,
10486,96911,47,"00000000	",8800,88002,,34051-WALLPAPER,900002726,42,,,,,,
10487,96913,47,"00000000	",8800,88002,,72600-VOGUE UK,900002727,42,,,,,,
10488,96915,47,"00000000	",8800,88002,,72691-COUNTRY LIVING UK,900002728,42,,,,,,
10489,96917,47,"00000000	",8800,88002,,72691-COUNTRY LIVING UK,900002729,42,,,,,,
10490,96919,47,"00000000	",8800,88002,,72699-HARPERS BAZAAR UK,900002730,42,,,,,,
10491,96921,47,"00000000	",8800,88002,,74532-EMPIRE UK,900002731,42,,,,,,
10492,96923,47,"00000000	",8800,88002,,74583-BBC HISTORY UK,900002732,42,,,,,,
10493,96925,47,"00000000	",8800,88002,,77550-MOJO UK,900002733,42,,,,,,
10494,96927,47,"00000000	",8800,88002,,97166-FRANCE TODAY UK,900002734,42,,,,,,
10495,96929,47,"00000000	",8900,89001,,BARRON'S WEEKLY,900002735,42,,,,,,
10496,96931,47,"00000000	",8900,89001,,DAILY NEWS DAILY MON-FRI,900002736,42,,,,,,
10497,96933,47,"00000000	",8900,89001,,DAILY NEWS SATURDAY,900002737,42,,,,,,
10498,96935,47,"00000000	",8900,89001,,DAILY NEWS SUNDAY,900002738,42,,,,,,
10499,96937,47,"00000000	",8900,89001,,FINANCIAL TIMES DAILY,900002739,42,,,,,,
10500,96939,47,"00000000	",8900,89001,,FINANCIAL TIMES WEEKEND,900002740,42,,,,,,
